Frank_TF30_TA0_1,,,,
0.1,0.5,,,
0.0339384116165932,5.3085023040102,,,
0.0198173953073695,0.0881060964441347,,,
0.019073431555256,0.100625788511473,,,
0.019524543894588,0.0975450423818175,,,
Frank_TF30_TA0_2,,,,
0.1,0.5,,,
0.0301312750619219,0.27340320994341,,,
0.0170446472634117,0.0830166163120028,,,
0.0162279458021966,0.0901323663045219,,,
0.0166463328552935,0.0882348014438907,,,
Frank_TF30_TA0_3,,,,
0.1,0.5,,,
0.0410933069640727,4.5693155315124,,,
0.0246773542610931,0.101237117530807,,,
0.0247369053335767,0.110269940857923,,,
0.0247906715324991,0.111672406921031,,,
Frank_TF30_TA0_4,,,,
0.1,0.5,,,
0.0374146038320018,2.13232240907833,,,
0.0246498189520071,0.113498148279234,,,
0.0225580955853004,0.103211318653811,,,
0.0232931522486075,0.116825437063247,,,
Frank_TF30_TA0_5,,,,
0.1,0.5,,,
0.0280849327904323,122.694342679414,,,
0.0175025481581601,0.0845374471502735,,,
0.0171888150241025,0.0950181282167328,,,
0.0171522840996542,0.0930836764249303,,,
Frank_TF60_TA0_1,,,,
0.1,0.5,,,
0.0270111010843914,4.73998590523163,,,
0.0149935594118931,0.0699619457508258,,,
0.0123770756117884,0.0624237939209634,,,
0.0137063062211249,0.0677992880431027,,,
Frank_TF60_TA0_2,,,,
0.1,0.5,,,
0.0239003200846028,2.27110778471,,,
0.0143638685927609,0.0669804402320496,,,
0.0126981019159319,0.0638493578284719,,,
0.0132247139392512,0.0663212035953208,,,
Frank_TF60_TA0_3,,,,
0.1,0.5,,,
0.0205810195817809,1.76517147521742,,,
0.0118789949599242,0.0559328339555165,,,
0.0107177837109295,0.0567093348232721,,,
0.011187519759983,0.0579438861735625,,,
Frank_TF60_TA0_4,,,,
0.1,0.5,,,
0.0240627861340613,3.51295317214344,,,
0.0136597322829263,0.0662590210049054,,,
0.0114822671824115,0.0582796045246219,,,
0.0124324871516672,0.0624417591542834,,,
Frank_TF60_TA0_5,,,,
0.1,0.5,,,
0.0317327873977824,10.8285342219409,,,
0.0187455984028676,0.0814780012903042,,,
0.0152668442897581,0.0695356132473825,,,
0.0171125704312254,0.0778908601242416,,,
Frank_TF100_TA0_1,,,,
0.1,0.5,,,
0.0150141056004027,3.42448485097692,,,
0.00865469244281237,0.0415445896555668,,,
0.00611062410890531,0.0306195899551509,,,
0.00739907610695154,0.035719180626758,,,
Frank_TF100_TA0_2,,,,
0.1,0.5,,,
0.024360028236989,1.72778675730088,,,
0.0139605243431944,0.0632741249839762,,,
0.00975266795970444,0.049695365066463,,,
0.0119446505813199,0.056367186982121,,,
Frank_TF100_TA0_3,,,,
0.1,0.5,,,
0.0149225578253856,1.18417122895307,,,
0.00860038319399666,0.0405597720861535,,,
0.00794826934647652,0.0412730837803651,,,
0.008103445352967,0.0417387043904481,,,
Frank_TF100_TA0_4,,,,
0.1,0.5,,,
0.0218512652887897,34.872181021827,,,
0.0123447027200015,0.0571935559570828,,,
0.0095380703038807,0.0469638584219839,,,
0.0106803486125922,0.0517035435741213,,,
Frank_TF100_TA0_5,,,,
0.1,0.5,,,
0.0175371284265079,21.0677445469813,,,
0.0102519248613427,0.0478953939977639,,,
0.00837190651786185,0.0409421295815262,,,
0.00913903149846293,0.0441179111833928,,,
Frank_TF200_TA0_1,,,,
Frank_TF200_TA0_1,,,,
0.1,0.5,,,
0.014933554447853,50.4841444217391,,,
0.00853559665027343,0.0400391728475472,,,
0.00565160741214055,0.0287150381883974,,,
Frank_TF200_TA0_2,,,,
0.1,0.5,,,
0.0119219433447365,2.82053317941921,,,
0.00695555969175911,0.0330534918971745,,,
0.00517593013618494,0.0253978229574425,,,
Frank_TF200_TA0_3,,,,
0.1,0.5,,,
0.0118989604198671,5.38509045577533,,,
